date,username,comment
"July  1, 2014  5:17PM",Mr_Shiftright, it's not jaguar/range rover car that i'm worried about--they're doing pretty well--it's the parent company tata that is cause for concern.  jaguar is doing very well in china.
"July  1, 2014  5:26PM",laurasdada," jaguar  i like the car so much, that i bought the company! such rumors abounded about audi, too, not too long ago... i'm not sure i'm understanding your concern about tata, are they in financial trouble?"
"July  1, 2014  5:36PM",Mr_Shiftright," well their ceo apparently ?? committed suicide this past january by taking a flying off a hotel,  amid depressing sales results as the article says at the end, jaguar is the only good news for the company so far."
"July  1, 2014  5:42PM",laurasdada," well, while certainly not an uplifting story, i'm not sure i'd yet panic about jlr pulling out of the us in the near future. gg  take your sis to the jag dealer.  see if they have a buy one get one sale going.  if so, if she buys an xf, i'll give y'all a few $ for the f-type they throw in..."
"July  1, 2014  5:52PM",fushigi, it may be due to the carrier &amp; not the phone.  on modern smartphones some carriers configure them to aggressively seek out wifi hotspots so the carrier can lessen the use of their cellular data network.  they're managing their network at the expense of your battery life/user experience.  example sprint used to call it connection manager but may be calling it smart mode now.  on my s4 it's in settings under wi-fi.  disabling that meant my end-of-day battery was at least 30% higher.
"July  1, 2014  6:28PM",ab348," speaking of such things, i was behind a white equus in traffic yesterday. surprised me, first one i have seen here. didn't know they were even selling them locally - maybe one got on the car carrier by accident with a shipment of accents. from the rear at least, it is totally unimpressive-looking and very generic. this one was in livery service, maybe that's its niche now that ford is no longer making lincoln."
"July  1, 2014  6:30PM",ab348, my 2012 buick is still clear. for now. i pick my car like i pick slot machines. always a winner. my 2011 buick has not come up on the list yet either. recall-free!
"July  1, 2014  6:44PM",driver100," actually, i had a hard time finding a picture of the car i saw.  now, i think i have it, a 2014 mercedes-benz benz mercedes-benz benz shooting brake. another picture...they look quite ddodgeatic in real life. btw, that jag estate wagon looked pretty nice too."
"July  1, 2014  6:45PM",driver100, he can always get his car serviced at a dealer in china.
"July  1, 2014  7:11PM",bwia," hmmn, interesting, and thanks for sharing that information. my carrier is at&amp;t and they hit me with a $244 international data charge for only 102 mb of data usage. that's how they make up for their unlimited phone and text messages."
"July  1, 2014  7:21PM",robr2, well it's a bit of a stretch to say his suicide had anything to do with poor sales.  the poor economy created a difficult environment to sell car - even the nano. jaguar and land rover aren't going anywhere.  tata is a huge conglomerate.  tata motors is just 1 of over 100 subsidiaries that the tata group has and jaguar and land rover are important brands to them.
"July  1, 2014  7:28PM",fezo," enough of that.  what am i going to do with my mazda 6?  looking for things like shocks and springs.  the performance tires will come as the current ones, which are perfectly nice, wear down a bit."
"July  1, 2014  7:42PM",stickguy," i linked to a nice suspension set up the other day.  springs struts shock tower brace and tires, and ready to auto-x.  senior division."
"July  1, 2014  7:50PM",oldfarmer50, don't forget to get some cool wheels to go with the suspension upgrades.
"July  1, 2014  8:36PM",abacomike,
"July  1, 2014  8:46PM",fezo, farmer - i have enough eye trouble without adding that to it! stick - don't suppose you could repost that link?  i'll find it otherwise.
"July  1, 2014  8:48PM",fezo, never mind. found it.
"July  1, 2014  8:49PM",driver100," i thought about that when i saw it...i said, that's just like mikes only as a wagon! they look pretty awesome in real life.....but, of course it doesn't make much of a wagon, with that low roof and sloped rear end.  it says, i am a practical person who drives a very utilitarian station wagon.........but, it doesn't mean it has to be a dull old station style wagon."
"July  1, 2014  9:22PM",fezo," this is all stick's fault - but, dear, they were on sale....."
"July  1, 2014 10:00PM",imidazol97," they look like an interesting theory for strut/shock adaptation. but, i would think there needs to be some electronic active control. i just can't see a passive system actually working."
"July  1, 2014 10:03PM",explorerx4," i was glad to see the 97-04 chevrolet finally made the recall list, not because i wanted it to, but because it needed to be on that list. my mother had to replace the ignition in her '03. her problem was a no start condition and it was due to a 'heavy' key chain, hondaing to the dealer. there were a lot of keys on the key chain, but no more than were on it when she had her lebaron for almost 10 years. got my fusion back after 2 weeks at the dealer, so i'm out of car shopping mode for now."
"July  1, 2014 10:07PM",isellhondas, i can see a person buying one jaguar but to want another? maybe gg's sister lucked out and found an exceptional one.
"July  1, 2014 10:07PM",houdini1, that is one big ugly car !
"July  1, 2014 11:12PM",oldfarmer50, that's a pretty cool wagon but i can't help think mb lifted the idea from the dodge dodge during the chrysler days.
